"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"DDX58",1.74,0.0692,8.36,6.76e-14,4.61e-13,"None","23586","DExD/H-box helicase 58","up",13.1700533040584
"BCL2L13",-1.62,1.1,-8.35,7.17e-14,4.88e-13,"--","23786","BCL2 like 13","down",13.1444808443322
"GNS",-1.96,2.3,-8.34,7.54e-14,5.13e-13,"--","2799","glucosamine (N-acetyl)-6-sulfatase","down",13.1226286541302
"PACSIN3",1.73,-0.103,8.33,7.75e-14,5.27e-13,"None","29763","protein kinase C and casein kinase substrate in neurons 3","up",13.1106982974937
"NUDT8",2.83,-2.14,8.33,7.77e-14,5.27e-13,"Non-endocrine","254552","nudix hydrolase 8","up",13.1095789811991
"PTPRN2",-2.47,2.24,-8.33,7.78e-14,5.27e-13,"Endocrine","5799","protein tyrosine phosphatase receptor type N2","down",13.1090204030103
"MAGI2",-2.18,-1.4,-8.33,7.78e-14,5.27e-13,"None","9863","membrane associated guanylate kinase, WW and PDZ domain containing 2","down",13.1090204030103
"F8A2",-1.27,-0.456,-8.33,7.88e-14,5.34e-13,"--","474383","coagulation factor VIII associated 2","down",13.1034737825104
"CD200",-3.27,0.403,-8.32,8.1e-14,5.47e-13,"None","4345","CD200 molecule","down",13.0915149811213
"SCG5",-4.07,3,-8.32,8.15e-14,5.51e-13,"None","6447","secretogranin V","down",13.08884239126
"GALNT1",1.49,-0.035,8.32,8.41e-14,5.67e-13,"None","2589","polypeptide N-acetylgalactosaminyltransferase 1","up",13.0752040042021
"CLCN4",-2.29,-1.84,-8.31,8.95e-14,6.03e-13,"None","1183","chloride voltage-gated channel 4","down",13.0481769646841
"LGALS9",4.76,-0.422,8.3,9.12e-14,6.14e-13,"Non-endocrine","3965","galectin 9","up",13.0400051616716
"TANGO2",-1.69,1.92,-8.3,9.33e-14,6.27e-13,"None","128989","transport and golgi organization 2 homolog","down",13.0301183562535
"SSR1",2.66,3.09,8.29,9.53e-14,6.4e-13,"--","6745","signal sequence receptor subunit 1","up",13.0209070993617
"SLC43A2",-2.24,0.515,-8.28,1.02e-13,6.84e-13,"Endocrine","124935","solute carrier family 43 member 2","down",12.9913998282381
"CRKL",-1.32,2.53,-8.28,1.04e-13,6.94e-13,"--","1399","CRK like proto-oncogene, adaptor protein","down",12.9829666607012
"EIF6",1.43,2.99,8.27,1.1e-13,7.36e-13,"None","3692","eukaryotic translation initiation factor 6","up",12.9586073148418
"ATP2B1",-1.28,2.17,-8.27,1.12e-13,7.48e-13,"--","490","ATPase plasma membrane Ca2+ transporting 1","down",12.9507819773298
"YWHAH",-1.43,4.17,-8.26,1.15e-13,7.66e-13,"None","7533","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta","down",12.9393021596464
"ESD",-1.31,4.64,-8.25,1.2e-13,8.03e-13,"--","2098","esterase D","down",12.9208187539524
"MECP2",-1.73,2.76,-8.25,1.21e-13,8.08e-13,"--","4204","methyl-CpG binding protein 2","down",12.9172146296835
"ITGB6",4.89,-3.3,8.25,1.22e-13,8.13e-13,"Non-endocrine","3694","integrin subunit beta 6","up",12.9136401693253
"RPLP0",1.34,3.91,8.24,1.26e-13,8.37e-13,"None","6175","ribosomal protein lateral stalk subunit P0","up",12.8996294548824
"ABLIM2",-2.22,-0.139,-8.24,1.29e-13,8.54e-13,"None","84448","actin binding LIM protein family member 2","down",12.8894102897008
"CPLX2",-3.41,-0.0297,-8.24,1.3e-13,8.59e-13,"Endocrine","10814","complexin 2","down",12.8860566476932
"CPVL",4.26,-0.292,8.24,1.33e-13,8.79e-13,"None","54504","carboxypeptidase vitellogenic like","up",12.8761483590329
"SIDT1",-3.08,-0.341,-8.24,1.33e-13,8.79e-13,"Endocrine","54847","SID1 transmembrane family member 1","down",12.8761483590329
"QPRT",2.86,-0.17,8.23,1.37e-13,9.08e-13,"Non-endocrine","23475","quinolinate phosphoribosyltransferase","up",12.8632794328436
"SIGIRR",2.14,-0.712,8.22,1.41e-13,9.35e-13,"None","59307","single Ig and TIR domain containing","up",12.8507808873446
"ACSS2",1.72,0.28,8.21,1.52e-13,1e-12,"--","55902","acyl-CoA synthetase short chain family member 2","up",12.8181564120552
"FMO5",3.49,-1.52,8.21,1.54e-13,1.01e-12,"None","2330","flavin containing dimethylaniline monoxygenase 5","up",12.8124792791635
"ACSS3",3.01,-1.31,8.21,1.54e-13,1.01e-12,"None","79611","acyl-CoA synthetase short chain family member 3","up",12.8124792791635
"LDLR",2.39,-0.549,8.2,1.59e-13,1.05e-12,"None","3949","low density lipoprotein receptor","up",12.7986028756795
"PITHD1",-1.4,1.48,-8.19,1.73e-13,1.14e-12,"None","57095","PITH domain containing 1","down",12.7619538968712
"TMOD2",-1.53,0.228,-8.17,1.95e-13,1.28e-12,"None","29767","tropomodulin 2","down",12.7099653886375
"GLG1",-1.6,1.84,-8.17,1.96e-13,1.28e-12,"--","2734","golgi glycoprotein 1","down",12.7077439286435
"MPP1",-1.97,0.851,-8.16,1.98e-13,1.3e-12,"--","4354","membrane palmitoylated protein 1","down",12.7033348097385
"GOLIM4",-1.63,0.0442,-8.16,2e-13,1.31e-12,"None","27333","golgi integral membrane protein 4","down",12.698970004336
"NFKB2",2.32,0.616,8.16,2.04e-13,1.34e-12,"None","4791","nuclear factor kappa B subunit 2","up",12.6903698325741
"DHRS3",2.68,-0.438,8.15,2.16e-13,1.41e-12,"Non-endocrine","9249","dehydrogenase/reductase 3","up",12.6655462488491
"FAHD2A",1.41,0.892,8.14,2.24e-13,1.46e-12,"None","51011","fumarylacetoacetate hydrolase domain containing 2A","up",12.6497519816658
"ASS1",2.87,2.31,8.14,2.27e-13,1.48e-12,"None","445","argininosuccinate synthase 1","up",12.6439741428069
"SEC24A",1.27,0.682,8.13,2.33e-13,1.52e-12,"None","10802","SEC24 homolog A, COPII coat complex component","up",12.632644078974
"VWA1",-2.34,0.149,-8.13,2.37e-13,1.54e-12,"None","64856","von Willebrand factor A domain containing 1","down",12.6252516539899
"SLC35D3",-4.29,-1.67,-8.13,2.38e-13,1.55e-12,"None","340146","solute carrier family 35 member D3","down",12.6234230429435
"NT5DC3",-2.54,1.59,-8.13,2.38e-13,1.54e-12,"None","51559","5'-nucleotidase domain containing 3","down",12.6234230429435
"TPD52L1",3.09,-1.42,8.13,2.4e-13,1.56e-12,"Non-endocrine","7164","TPD52 like 1","up",12.6197887582884
"GDAP1L1",-3.08,-0.582,-8.13,2.4e-13,1.56e-12,"None","78997","ganglioside induced differentiation associated protein 1 like 1","down",12.6197887582884
"NOL11",1.28,0.0677,8.13,2.43e-13,1.57e-12,"--","25926","nucleolar protein 11","up",12.6143937264017
"ARL8A",-1.55,1.67,-8.12,2.5e-13,1.62e-12,"None","127829","ADP ribosylation factor like GTPase 8A","down",12.602059991328
"TCAF2",-3.38,1.62,-8.12,2.57e-13,1.66e-12,"None","285966","TRPM8 channel associated factor 2","down",12.5900668766687
"ALDH6A1",2.11,2.34,8.11,2.63e-13,1.7e-12,"None","4329","aldehyde dehydrogenase 6 family member A1","up",12.5800442515102
"RAVER2",-1.86,-1,-8.11,2.67e-13,1.72e-12,"--","55225","ribonucleoprotein, PTB binding 2","down",12.5734887386354
"EXOG",-2.4,-0.904,-8.11,2.7e-13,1.74e-12,"None","9941","exo/endonuclease G","down",12.568636235841
"FMC1-LUC7L2",-1.84,1.52,-8.11,2.71e-13,1.74e-12,"--","100996928","FMC1-LUC7L2 readthrough","down",12.5670307091256
"IFIT3",3.62,-1.05,8.09,2.93e-13,1.88e-12,"None","3437","interferon induced protein with tetratricopeptide repeats 3","up",12.5331323796459
"NECAB2",-3.57,-1.11,-8.09,2.98e-13,1.91e-12,"None","54550","N-terminal EF-hand calcium binding protein 2","down",12.5257837359237
"SNCB",-3.13,0.597,-8.09,2.98e-13,1.91e-12,"None","6620","synuclein beta","down",12.5257837359237
"AZGP1",3.1,-0.295,8.08,3.18e-13,2.03e-12,"Non-endocrine","563","alpha-2-glycoprotein 1, zinc-binding","up",12.4975728800156
"IGSF1",-3.54,-1.69,-8.07,3.26e-13,2.08e-12,"Endocrine","3547","immunoglobulin superfamily member 1","down",12.4867823999321
"CTNNA2",-2.1,0.89,-8.07,3.29e-13,2.1e-12,"None","1496","catenin alpha 2","down",12.48280410205
"GNAI2",-1.58,2.15,-8.07,3.33e-13,2.12e-12,"--","2771","G protein subunit alpha i2","down",12.4775557664937
"IMPAD1",-1.46,1.89,-8.07,3.41e-13,2.17e-12,"None","54928","inositol monophosphatase domain containing 1","down",12.4672456210075
"ECHDC2",1.97,-0.16,8.06,3.54e-13,2.25e-12,"None","55268","enoyl-CoA hydratase domain containing 2","up",12.4509967379742
"BMP5",-3.21,-1.92,-8.05,3.7e-13,2.35e-12,"None","653","bone morphogenetic protein 5","down",12.431798275933
"H6PD",1.91,0.358,8.05,3.74e-13,2.38e-12,"None","9563","hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase","up",12.4271283977995
"CAPN7",-1.18,0.328,-8.05,3.77e-13,2.39e-12,"--","23473","calpain 7","down",12.4236586497942
"PNPLA8",-1.32,0.931,-8.05,3.79e-13,2.41e-12,"None","50640","patatin like phospholipase domain containing 8","down",12.4213607900319
"CTRL",9.66,0.385,8.04,3.83e-13,2.43e-12,"Non-endocrine","1506","chymotrypsin like","up",12.4168012260314
"ENPP4",-1.64,1.86,-8.04,3.88e-13,2.45e-12,"--","22875","ectonucleotide pyrophosphatase/phosphodiesterase 4","down",12.4111682744058
"PDHX",-1.45,2.59,-8.03,4.09e-13,2.59e-12,"None","8050","pyruvate dehydrogenase complex component X","down",12.3882766919927
"SAE1",-1.21,1.4,-8.03,4.11e-13,2.59e-12,"--","10055","SUMO1 activating enzyme subunit 1","down",12.3861581781239
"GCNT1",-2.16,-0.579,-8.02,4.33e-13,2.73e-12,"None","2650","glucosaminyl (N-acetyl) transferase 1","down",12.3635121036466
"SYNGR3",-2.27,0.48,-8.02,4.46e-13,2.81e-12,"Endocrine","9143","synaptogyrin 3","down",12.3506651412879
"PPM1L",-1.88,0.639,-8.01,4.53e-13,2.85e-12,"None","151742","protein phosphatase, Mg2+/Mn2+ dependent 1L","down",12.3439017979872
"PGBD5",-2.43,-2.07,-8.01,4.61e-13,2.9e-12,"None","79605","piggyBac transposable element derived 5","down",12.3362990746104
"RPL7L1",1.39,-0.339,8.01,4.71e-13,2.96e-12,"--","285855","ribosomal protein L7 like 1","up",12.3269790928711
"DIABLO",-1.6,2.96,-8,4.8e-13,3.01e-12,"None","56616","diablo IAP-binding mitochondrial protein","down",12.3187587626244
"CTBS",-1.94,1.07,-8,4.84e-13,3.04e-12,"None","1486","chitobiase","down",12.3151546383556
"TMX2",1.45,0.194,8,4.93e-13,3.09e-12,"--","51075","thioredoxin related transmembrane protein 2","up",12.3071530807228
"TSPYL5",-1.82,-0.0229,-7.99,5.15e-13,3.22e-12,"None","85453","TSPY like 5","down",12.2881927709588
"ARF6",1.25,1.17,7.99,5.17e-13,3.23e-12,"None","382","ADP ribosylation factor 6","up",12.2865094569061
"DLG3",1.66,-0.259,7.99,5.18e-13,3.24e-12,"--","1741","discs large MAGUK scaffold protein 3","up",12.2856702402548
"PGAP1",-2.03,-0.486,-7.99,5.24e-13,3.27e-12,"None","80055","post-GPI attachment to proteins inositol deacylase 1","down",12.2806687130163
"MTSS2",-2.54,-0.601,-7.99,5.27e-13,3.28e-12,"Endocrine","92154","MTSS I-BAR domain containing 2","down",12.2781893847875
"NEPRO",3.76,-1.32,7.99,5.29e-13,3.29e-12,"--","25871","nucleolus and neural progenitor protein","up",12.2765443279648
"ARSD",2.3,-0.923,7.98,5.4e-13,3.36e-12,"None","414","arylsulfatase D","up",12.267606240177
"MYBBP1A",1.36,0.866,7.98,5.43e-13,3.37e-12,"--","10514","MYB binding protein 1a","up",12.2652001704112
"CELA2A",9.65,1.47,7.97,5.89e-13,3.66e-12,"None","63036","chymotrypsin like elastase 2A","up",12.2298847052129
"HSPB1",2.64,5.24,7.97,5.9e-13,3.66e-12,"None","3315","heat shock protein family B (small) member 1","up",12.2291479883579
"ATG9A",-1.62,-0.405,-7.96,5.95e-13,3.68e-12,"--","79065","autophagy related 9A","down",12.2254830342715
"FAM160A2",-1.5,-0.425,-7.94,6.8e-13,4.21e-12,"--","84067","family with sequence similarity 160 member A2","down",12.1674910872938
"CELF4",-2.56,-0.509,-7.94,6.98e-13,4.31e-12,"None","56853","CUGBP Elav-like family member 4","down",12.1561445773768
"PDLIM3",4.24,-1.32,7.92,7.68e-13,4.74e-12,"Non-endocrine","27295","PDZ and LIM domain 3","up",12.1146387799685
"SP100",2.04,-0.339,7.92,7.81e-13,4.81e-12,"None","6672","SP100 nuclear antigen","up",12.1073489661227
"PLSCR1",3,-0.338,7.91,7.82e-13,4.82e-12,"None","5359","phospholipid scramblase 1","up",12.1067932469402
"B3GAT3",-1.71,0.991,-7.91,8.03e-13,4.94e-12,"--","26229","beta-1,3-glucuronyltransferase 3","down",12.0952844547213
"RAB15",-2.12,-1.56,-7.9,8.32e-13,5.12e-12,"None","376267","RAB15, member RAS oncogene family","down",12.0798766737093
"ELOB",-1.25,1.99,-7.9,8.68e-13,5.33e-12,"None","6923","elongin B","down",12.0614802748235
"TBPL1",-1.94,-2.24,-7.9,8.68e-13,5.33e-12,"--","9519","TATA-box binding protein like 1","down",12.0614802748235
"CEMIP2",1.85,-0.67,7.89,9.09e-13,5.57e-12,"None","23670","cell migration inducing hyaluronidase 2","up",12.041436116778
"CASD1",-2.46,-0.695,-7.88,9.26e-13,5.67e-12,"None","64921","CAS1 domain containing 1","down",12.0333890133181
"CEP170",-1.53,-0.972,-7.88,9.27e-13,5.67e-12,"None","9859","centrosomal protein 170","down",12.0329202658555
"UBA5",1.36,1.65,7.88,9.3e-13,5.68e-12,"--","79876","ubiquitin like modifier activating enzyme 5","up",12.0315170514461
"SAMHD1",2.19,2.1,7.88,9.49e-13,5.79e-12,"Non-endocrine","25939","SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1","up",12.0227337875727
"DDX60",1.76,-0.826,7.88,9.62e-13,5.87e-12,"None","55601","DExD/H-box helicase 60","up",12.0168249279622
"TMED9",1.46,5.12,7.87,9.84e-13,6e-12,"None","54732","transmembrane p24 trafficking protein 9","up",12.0070049015687
"RPS8",1.78,5.26,7.87,1.02e-12,6.24e-12,"None","6202","ribosomal protein S8","up",11.9913998282381
"LGALS2",4.8,-1.31,7.87,1.03e-12,6.24e-12,"None","3957","galectin 2","up",11.9871627752948
"PI4KB",-1.25,-1.14,-7.86,1.03e-12,6.26e-12,"--","5298","phosphatidylinositol 4-kinase beta","down",11.9871627752948
"CSGALNACT1",3.08,-0.00185,7.85,1.1e-12,6.68e-12,"None","55790","chondroitin sulfate N-acetylgalactosaminyltransferase 1","up",11.9586073148418
"IREB2",3.06,-3.31,7.85,1.11e-12,6.73e-12,"None","3658","iron responsive element binding protein 2","up",11.9546770212133
"CNN3",2.14,1.19,7.85,1.13e-12,6.83e-12,"Non-endocrine","1266","calponin 3","up",11.9469215565166
"TBCC",-1.68,1.25,-7.85,1.13e-12,6.83e-12,"--","6903","tubulin folding cofactor C","down",11.9469215565166
"RCL1",1.18,-0.786,7.84,1.18e-12,7.12e-12,"None","10171","RNA terminal phosphate cyclase like 1","up",11.9281179926939
"HMGN5",-2.63,0.121,-7.83,1.23e-12,7.41e-12,"None","79366","high mobility group nucleosome binding domain 5","down",11.9100948885606
"NDUFAF2",-1.45,0.58,-7.82,1.34e-12,8.11e-12,"None","91942","NADH:ubiquinone oxidoreductase complex assembly factor 2","down",11.8728952016352
"TMEM17",-2.05,0.0247,-7.81,1.4e-12,8.45e-12,"None","200728","transmembrane protein 17","down",11.8538719643218
"ELMO3",2.09,-1.36,7.81,1.42e-12,8.56e-12,"None","79767","engulfment and cell motility 3","up",11.8477116556169
"ACYP2",-2.38,-0.0417,-7.78,1.61e-12,9.67e-12,"None","98","acylphosphatase 2","down",11.7931741239682
"CES1",5.51,0.141,7.78,1.65e-12,9.91e-12,"None","1066","carboxylesterase 1","up",11.7825160557861
"NLN",1.52,0.188,7.77,1.71e-12,1.03e-11,"None","57486","neurolysin","up",11.7670038896078
"RIPK2",1.81,-0.841,7.77,1.78e-12,1.07e-11,"None","8767","receptor interacting serine/threonine kinase 2","up",11.7495799976911
"FLNA",2.32,4.25,7.76,1.79e-12,1.07e-11,"Non-endocrine","2316","filamin A","up",11.7471469690201
"ISCA1",-1.89,0.923,-7.76,1.85e-12,1.11e-11,"--","81689","iron-sulfur cluster assembly 1","down",11.732828271597
"ARHGAP44",-1.59,-0.63,-7.76,1.88e-12,1.12e-11,"--","9912","Rho GTPase activating protein 44","down",11.7258421507363
"VAMP2",-2.21,3.46,-7.75,1.9e-12,1.14e-11,"--","6844","vesicle associated membrane protein 2","down",11.7212463990472
"ITGB1",1.55,3.57,7.75,1.92e-12,1.14e-11,"None","3688","integrin subunit beta 1","up",11.7166987712964
"GSN",-2.43,5.85,-7.74,1.99e-12,1.19e-11,"None","2934","gelsolin","down",11.7011469235903
"LDB1",-1.58,-0.455,-7.74,2.02e-12,1.2e-11,"--","8861","LIM domain binding 1","down",11.6946486305534
"ABCB7",-1.4,1.57,-7.74,2.05e-12,1.22e-11,"--","22","ATP binding cassette subfamily B member 7","down",11.6882461389442
"PIP4P2",-2.09,-0.259,-7.73,2.17e-12,1.29e-11,"--","55529","phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2","down",11.6635402661515
"WDR17",-2.09,-1.91,-7.72,2.25e-12,1.34e-11,"Endocrine","116966","WD repeat domain 17","down",11.6478174818886
"PPIC",3.93,-0.811,7.72,2.25e-12,1.34e-11,"Non-endocrine","5480","peptidylprolyl isomerase C","up",11.6478174818886
"GSK3B",-1.16,1.5,-7.72,2.26e-12,1.34e-11,"--","2932","glycogen synthase kinase 3 beta","down",11.6458915608526
"CNN2",2.23,-0.234,7.71,2.39e-12,1.42e-11,"Non-endocrine","1265","calponin 2","up",11.6216020990519
"CYP4F11",4.8,-2.13,7.7,2.58e-12,1.53e-11,"None","57834","cytochrome P450 family 4 subfamily F member 11","up",11.5883802940368
"LETMD1",-1.58,1.16,-7.69,2.66e-12,1.57e-11,"--","25875","LETM1 domain containing 1","down",11.5751183633689
"NIPSNAP3A",-1.65,2.6,-7.69,2.67e-12,1.58e-11,"None","25934","nipsnap homolog 3A","down",11.5734887386354
"SERPINI1",-2.2,-0.29,-7.69,2.69e-12,1.59e-11,"None","5274","serpin family I member 1","down",11.5702477199976
"TAGLN3",-2.43,2.95,-7.69,2.71e-12,1.6e-11,"None","29114","transgelin 3","down",11.5670307091256
"CNTN1",-2.06,1.26,-7.68,2.79e-12,1.64e-11,"None","1272","contactin 1","down",11.5543957967264
"NECAP1",-1.33,1.48,-7.68,2.82e-12,1.66e-11,"--","25977","NECAP endocytosis associated 1","down",11.5497508916806
"KCNMA1",-2.08,-0.317,-7.68,2.82e-12,1.66e-11,"Endocrine","3778","potassium calcium-activated channel subfamily M alpha 1","down",11.5497508916806
"S100A16",3.49,-1.38,7.68,2.85e-12,1.67e-11,"None","140576","S100 calcium binding protein A16","up",11.5451551399915
"PPM1E",-2.69,-0.07,-7.68,2.85e-12,1.68e-11,"None","22843","protein phosphatase, Mg2+/Mn2+ dependent 1E","down",11.5451551399915
"HAGH",-1.5,3.24,-7.68,2.88e-12,1.69e-11,"--","3029","hydroxyacylglutathione hydrolase","down",11.5406075122408
"ITPRID2",2.56,-1.11,7.66,3.07e-12,1.8e-11,"Non-endocrine","6744","ITPR interacting domain containing 2","up",11.5128616245228
"SIPA1L2",-2.22,-1.53,-7.66,3.08e-12,1.8e-11,"None","57568","signal induced proliferation associated 1 like 2","down",11.5114492834996
"ABCA2",-1.82,-1.04,-7.66,3.16e-12,1.85e-11,"Endocrine","20","ATP binding cassette subfamily A member 2","down",11.5003129173816
"BOP1",1.13,-0.327,7.65,3.28e-12,1.92e-11,"None","23246","BOP1 ribosomal biogenesis factor","up",11.4841261562883
"HOMER2",1.44,-0.528,7.65,3.32e-12,1.94e-11,"Non-endocrine","9455","homer scaffold protein 2","up",11.478861916296
"YWHAQ",-1.17,5.08,-7.64,3.48e-12,2.03e-11,"--","10971","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta","down",11.4584207560534
"SDCBP",2.06,-0.0121,7.64,3.61e-12,2.1e-11,"None","6386","syndecan binding protein","up",11.4424927980943
"AMER3",-3.14,-2.27,-7.63,3.68e-12,2.14e-11,"None","205147","APC membrane recruitment protein 3","down",11.4341521813265
"SLC7A14",-2.63,-0.856,-7.63,3.7e-12,2.15e-11,"None","57709","solute carrier family 7 member 14","down",11.431798275933
"BBS7",-1.36,-0.949,-7.63,3.8e-12,2.21e-11,"--","55212","Bardet-Biedl syndrome 7","down",11.4202164033832
"WASF1",4.24,3.28,7.62,3.81e-12,2.21e-11,"None","8936","WASP family member 1","up",11.4190750243244
"MICAL1",-1.29,0.0896,-7.62,3.9e-12,2.26e-11,"None","64780","microtubule associated monooxygenase, calponin and LIM domain containing 1","down",11.4089353929735
"HAAO",2.04,0.0463,7.62,3.99e-12,2.31e-11,"Non-endocrine","23498","3-hydroxyanthranilate 3,4-dioxygenase","up",11.3990271043133
"RRP12",1.24,0.874,7.62,4.01e-12,2.32e-11,"None","23223","ribosomal RNA processing 12 homolog","up",11.3968556273798
"CYP51A1",1.67,1.74,7.61,4.06e-12,2.35e-11,"None","1595","cytochrome P450 family 51 subfamily A member 1","up",11.3914739664228
"MUC1",5.94,-1.48,7.6,4.45e-12,2.57e-11,"Non-endocrine","4582","mucin 1, cell surface associated","up",11.3516399890191
"RPL7A",1.7,4.28,7.6,4.47e-12,2.58e-11,"None","6130","ribosomal protein L7a","up",11.3496924768681
"TSC22D1",-2.2,-0.709,-7.59,4.58e-12,2.64e-11,"--","8848","TSC22 domain family member 1","down",11.3391345219961
"UNC93B1",2.35,-1.06,7.58,4.8e-12,2.76e-11,"None","81622","unc-93 homolog B1, TLR signaling regulator","up",11.3187587626244
"RPL31",1.44,3.76,7.58,4.84e-12,2.78e-11,"None","6160","ribosomal protein L31","up",11.3151546383556
"THNSL1",-1.48,1.42,-7.57,5.16e-12,2.97e-11,"None","79896","threonine synthase like 1","down",11.2873502983728
"EPS8L1",5.57,-3.62,7.57,5.18e-12,2.97e-11,"Non-endocrine","54869","EPS8 like 1","up",11.2856702402548
"MKNK1",3.03,-2.02,7.56,5.28e-12,3.03e-11,"Non-endocrine","8569","MAPK interacting serine/threonine kinase 1","up",11.2773660774662
"RPL27",1.33,4.06,7.56,5.33e-12,3.05e-11,"None","6155","ribosomal protein L27","up",11.2732727909734
"GGACT",2.77,-0.209,7.56,5.35e-12,3.06e-11,"None","87769","gamma-glutamylamine cyclotransferase","up",11.2716462179788
"CA11",-3.49,-2.58,-7.56,5.36e-12,3.06e-11,"None","770","carbonic anhydrase 11","down",11.2708352103072
"CRELD1",-2.02,-0.0759,-7.56,5.39e-12,3.08e-11,"None","78987","cysteine rich with EGF like domains 1","down",11.2684112348133
"MYL12B",1.79,3.87,7.56,5.41e-12,3.09e-11,"None","103910","myosin light chain 12B","up",11.2668027348934
"FBLIM1",2.18,-0.294,7.56,5.41e-12,3.09e-11,"Non-endocrine","54751","filamin binding LIM protein 1","up",11.2668027348934
